_id,name,brand,manufacturer,PriorityIndex,category,sp,margin,margin%,mrp,DealerPrice,discount,gst,weight,availability,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f270840a),"Harpic Powerplus Toilet Cleaner Orange, 500 ml",Harpic,Reckitt Benckiser,7,Household items,71,9,10.11235955,89,80,20,18,500mL,Y,"Disinfectant Toilet Cleaner. Kills 99.9% of germs
Removes 10 x more yellowish and tough stains
Strategically bent bottleneck shape helps pour the liquid into deep corners under the toilet rim
Thick liquid which clings and cleans from rim to U-bend
Available",,https://images-na.ssl-images-amazon.com/images/I/61ZAt2aGKkL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270840b),"Harpic White and Shine Bleach Toilet Cleaner, 500 ml",Harpic,Reckitt Benckiser,7,Household items,71,9,10.11235955,89,80,20,18,500mL,Y,"Disinfectant Toilet Cleaner and bleach that kills germs
Removes tough stains and leaves toilet visibly clean
99% germ kill action
Whitens dull toilet surface
Bleach for a sparkling white toilet",,https://images-na.ssl-images-amazon.com/images/I/51o2tr24JAL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270840c),"Harpic Disinfectant Bathroom Cleaner - Lemon, 1 L",Harpic,Reckitt Benckiser,7,Household items,147,9,4.891304348,184,175,20,18,1L,Y,"Disinfectant bathroom cleaner thick liquid formula with powerful cleaning agents
Removes tough stains
Kills 99 percent of germs
Pleasant fresh fragrance",https://images-na.ssl-images-amazon.com/images/I/61L6sv6OLTL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/514HorCFh2L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270840d),"Harpic Disinfectant Bathroom Cleaner - Lemon, 500 mL",Harpic,Reckitt Benckiser,8,Household items,73,20.89,22.95604396,91,70.11,20,18,500mL,Y,"Disinfectant bathroom cleaner thick liquid formula with powerful cleaning agents
Removes tough stains
Kills 99 percent of germs
Pleasant fresh fragrance",,https://images-na.ssl-images-amazon.com/images/I/51pLyu-sWEL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270840e),"Harpic Disinfectant Bathroom Cleaner - Lemon, 400 mL",Harpic,Reckitt Benckiser,7,Household items,106,13,9.77443609,133,120,20,18,500mL,Y,"Disinfectant bathroom cleaner thick liquid formula with powerful cleaning agents
Removes tough stains
Kills 99 percent of germs
Pleasant fresh fragrance",,https://images-na.ssl-images-amazon.com/images/I/51lC9Jj24UL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270840f),Harpic Flushmatic Twin In-Cistern Toilet Cleaner (Aquamarine) - 100 g(50g*2pc),Harpic,Reckitt Benckiser,7,Household items,110,14,10.14492754,138,124,20,18,2Nos,Y,"Easy to use, toilet cistern block that maintains hygiene of toilet with every flush
Clear blue water with every flush
In-Cistern toilet cleaner that provides continuous cleaning
Lasts up to 4 weeks (depending on usage)",,https://images-na.ssl-images-amazon.com/images/I/61umX81KauL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708410),Harpic Flushmatic Twin In-Cistern Toilet Cleaner (Pine) - 100 g(50g*2pc),Harpic,Reckitt Benckiser,7,Household items,110,14,10.14492754,138,124,20,18,2Nos,Y,"Easy to use, toilet cistern block that maintains hygiene of toilet with every flush
Clear blue water with every flush
In-Cistern toilet cleaner that provides continuous cleaning
Lasts up to 4 weeks (depending on usage)",,https://images-na.ssl-images-amazon.com/images/I/615rGafpZNL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708411),"Harpic Power Fresh 6 Toilet Rim Block, Floral Delight - 35 g",Harpic,Reckitt Benckiser,7,Household items,135,17,10.0591716,169,152,20,18,1Nos,Y,"SHINY TOILET: Harpic rim block gives you a shiny toilet
LASTS UPTO 4 WEEKS: Toilet rim block that cleans and freshens the toilet for up to 4 weeks
WAVE SHAPED: Unique wave shaped block with anti-limescale and easy dirt removal properties
COLOURFUL TOILET CLEANER: Colourful and aesthetically pleasing in the bowl
PLEASANT FRAGRANCE: Comes in a pleasant marine splash fragrance",,https://images-na.ssl-images-amazon.com/images/I/719KjJZBqkL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708412),"Harpic Hygienic Toilet Rim Block Jasmine, 26 g",Harpic,Reckitt Benckiser,7,Household items,55,7,10.14492754,69,62,20,18,1Nos,Y,"Toilet rim block: without a cage
Cleans and gives pleasant fragrance with every flush
Fits discretely under the rim
Lasts upto 3 weeks (Depending on usage)",,https://images-na.ssl-images-amazon.com/images/I/61PcHTGfi%2BL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708413),"Harpic Power Fresh 6 Toilet Rim Block, Marine Splash - 35 g",Harpic,Reckitt Benckiser,7,Household items,135,17,10.0591716,169,152,20,18,1Nos,Y,"SHINY TOILET: Harpic rim block gives you a shiny toilet
LASTS UPTO 4 WEEKS: Toilet rim block that cleans and freshens the toilet for up to 4 weeks
WAVE SHAPED: Unique wave shaped block with anti-limescale and easy dirt removal properties
COLOURFUL TOILET CLEANER: Colourful and aesthetically pleasing in the bowl
PLEASANT FRAGRANCE: Comes in a pleasant marine splash fragrance",,https://images-na.ssl-images-amazon.com/images/I/71MANbpfbtL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708414),"Lizol Disinfectant Floor Cleaner Citrus, 2 L",Harpic,Reckitt Benckiser,7,Household items,308,38,9.87012987,385,347,20,18,2L,Y,"India's No.1 Floor Cleaning Brand, Recommended by the Indian Medical Association
Removes 100 types of Stains & 100 Germ strains
Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces
Leaves a Pleasant Fragrance. Maximum Shelf Life Months 24",,https://images-na.ssl-images-amazon.com/images/I/61WGQvZPyRL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708415),Lizol Disinfectant Floor Cleaner Floral 500ml,Lizol,Reckitt Benckiser,8,Household items,74,21.35,22.95698925,93,71.65,20,18,500ml,Y,"India's No.1 Floor Cleaning Brand, Recommended by the Indian Medical Association
Removes 100 types of Stains & 100 Germ strains
Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces
Leaves a Pleasant Fragrance. Maximum Shelf Life Months 24",,https://images-na.ssl-images-amazon.com/images/I/61fn427G1NL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708416),"Lizol Disinfectant Floor Cleaner Floral, 2 L",Harpic,Reckitt Benckiser,7,Household items,308,38,9.87012987,385,347,20,18,2L,Y,"India's No.1 Floor Cleaning Brand, Recommended by the Indian Medical Association
Removes 100 types of Stains & 100 Germ strains
Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces
Leaves a Pleasant Fragrance. Maximum Shelf Life Months 24",,https://images-na.ssl-images-amazon.com/images/I/61pY%2B%2BN4XFL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708417),"Lizol Disinfectant Surface & Floor Cleaner, Citrus - 5 L",Lizol,Reckitt Benckiser,7,Household items,616,77,10,770,693,20,18,5L,Y,"India's No.1 Floor Cleaning Brand, Recommended by the Indian Medical Association
Removes 100 types of Stains & 100 Germ strains
Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces
Leaves a Pleasant Fragrance. Maximum Shelf Life Months 24",,https://images-na.ssl-images-amazon.com/images/I/612I%2Bj9JdFL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708418),"Lizol Disinfectant Surface & Floor Cleaner, Floral - 5 L",Lizol,Reckitt Benckiser,7,Household items,616,77,10,770,693,20,18,5L,Y,"India's No.1 Floor Cleaning Brand, Recommended by the Indian Medical Association
Removes 100 types of Stains & 100 Germ strains
Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces
Leaves a Pleasant Fragrance. Maximum Shelf Life Months 24",,https://images-na.ssl-images-amazon.com/images/I/61ilHhjFz2L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708419),Lizol Kitchen Power Cleaner Liquid Spray - 450ml,Lizol,Reckitt Benckiser,7,Household items,109,11,8.088235294,136,125,20,18,450mL,Y,"Removes 99.9 percent germs
10 times better germ protection
Removes grease, baked on food, food stains, dirt, spills and grime
Suitable on most common kitchen surfaces such as: Countertops, Sinks, Stovetops. Cabinets, Appliance Exteriors.
No harsh chemical residue",,https://images-na.ssl-images-amazon.com/images/I/61imKatVPHL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270841a),Lizol All Purpose Power Cleaner Liquid Spray - 450ml,Lizol,Reckitt Benckiser,7,Household items,109,11,8.088235294,136,125,20,18,450mL,Y,"Removes 99.9 percent germs
10 times better germ protection
Cuts through tough grease and lime scale. Removes dirt marks.
Can be used on hard, non-porous surfaces in the kitchen and other areas of the home
Clean, fresh scent",,https://images-na.ssl-images-amazon.com/images/I/61zynLoh9yL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270841b),Lizol Bathroom Power Cleaner Liquid Spray - 450ml,Lizol,Reckitt Benckiser,7,Household items,109,11,8.088235294,136,125,20,18,450mL,Y,"Removes 99.9 percent germs
10 times better germ protection
Removes soap scum, lime scale
Can be used on a variety of household surfaces, including - shower doors, tubs, glazed ceramic tiles, vanity tops, sinks, chrome fixtures
Clean, fresh scent. Safe for use on Countertops, Floor materials, Metals (except Polished marble grey, Brass, Copper), Painted surfaces, Bathroom Surfaces",,https://images-na.ssl-images-amazon.com/images/I/4148t4KMYdL.jpg
ObjectId(5ffb514e80ef0812f270841c),Mortein 2-in-1 All Insect Killer Spray - 425ml,Mortein,Reckitt Benckiser,5,Household items,153,19,9.947643979,191,172,20,18,425mL,Y,"It targets both flying and crawling insects
Kills cockroaches,mosquitoes and flies up to 2 times faster
Its target nozzle easily reaches into nooks and corners and kills even hidden insects
It protects against Dengue causing mosquitoes by beginning work instantly",,https://images-na.ssl-images-amazon.com/images/I/51j8%2By7-p0L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270841d),Mortein All Insect Killer - 600 ml,Mortein,Reckitt Benckiser,5,Household items,224,28,10,280,252,20,18,600mL,Y,"It targets both flying and crawling insects
Kills cockroaches,mosquitoes and flies up to 2 times faster
Its target nozzle easily reaches into nooks and corners and kills even hidden insects
It protects against Dengue causing mosquitoes by beginning work instantly",,https://images-na.ssl-images-amazon.com/images/I/51tSvYm89oL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270841e),Mortein (SMART) - Device + Refill - 45ml,Mortein,Reckitt Benckiser,5,Household items,119,15,10.06711409,149,134,20,18,45mL,Y,"Material: Plastic, Color: Transparent
Package Contents: Machine & Liquid refill
Automatically Shifts between power mode and normal mode to provide 100 percent protection against disease causing mosquitoes
Prevents excessive vapours by automatically switching to normal mode regularly
Double TFT formula starts working in 5 minutes",,https://images-na.ssl-images-amazon.com/images/I/61%2BJVCIpihL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270841f),Airwick Freshmatic Automatic Air Freshener Complete Kit [Machine + Hills of Munnar refill - 250 ml],Airwick,Reckitt Benckiser,6,Household items,460,57,9.913043478,575,518,20,18,250mL,Y,"Bring home a whiff from the hills of munnar, with the soothing touch of lavender and lotus that gives a feeling of relaxation through the day. Air wick freshmatic freshener adds charm to your home by inducing fragrances in the air instantly. The air wick freshmatic device automatically releases bursts of continuous fresh fragrance, so that your home always smells beautiful. One box consists of 1 device + 1 refill + 2n alkaline batteries provides up to 60 days of fragrance (on ‘low’ setting on the device)use device along with air wick refills (250ml) only to avoid any damages.
",,https://images-na.ssl-images-amazon.com/images/I/61TFklcvrTL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708420),Airwick Freshmatic Automatic Air Freshener Complete Kit [Machine + Summer Delights refill - 250 ml],Airwick,Reckitt Benckiser,6,Household items,460,57,9.913043478,575,518,20,18,250mL,Y,"With up to 2,400 fragrant sprays per refill, 1 pack fills the room for up to 60 days (Under lab test conditions at low device setting)
Not just fragrances the home but also neutralizes odours
It can be operated at 3 Fragrance Intensity settings- high, medium and low
The complete pack includes 1 gadget, 2 AA batteries and 1 refill spray
Playful and fun fragrance combining fresh white florals, sweet melon and subtle vanilla
Country of Origin: Malaysia",,https://images-na.ssl-images-amazon.com/images/I/61TaJ179XrL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708421),Airwick Freshmatic Refill Life Scents Turquoise Oasis - 250 ml,Airwick,Reckitt Benckiser,6,Household items,248,30,9.677419355,310,280,20,18,250mL,Y,"With up to 2,400 fragrant sprays per refill.
Not just fragrances the home but also neutralizes odours. Musk Fragrance
1 pack fills the room for up to 60 days (Under lab test conditions at low device setting)
With scents of sun bleached driftwood, salty sea spray and warm breeze
Available in - Turquoise Oasis, Summer Delights, Citrus Spice, Morning Rose Dew and Cosy by the Fire
Country of Origin: Malaysia",,https://images-na.ssl-images-amazon.com/images/I/61gPO6c5w5L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708422),Airwick Freshmatic Refill - Lavender & Chamomile - 250 ml,Airwick,Reckitt Benckiser,6,Household items,248,30,9.677419355,310,280,20,18,250mL,Y,"With up to 2,400 fragrant sprays per refill.
Not just fragrances the home but also neutralizes odours
7 pack fills the room for up to 60 days (Under lab test conditions at low device setting)
Playful fragrance that combines lavender and chamomile
Available in - Turquoise Oasis, Summer Delights, Citrus Spice, Morning Rose Dew and Cosy by the Fire",,https://images-na.ssl-images-amazon.com/images/I/61Td4qGXrHL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708423),"Air Wick Freshmatic Automatic Refill - Velvet Rose, 250 ml Bottle",Airwick,Reckitt Benckiser,6,Household items,248,30,9.677419355,310,280,20,18,250mL,Y,"With up to 2,400 fragrant sprays per refill.
Not just fragrances the home but also neutralizes odours
7 pack fills the room for up to 60 days (Under lab test conditions at low device setting)
Playful fragrance that combines lavender and chamomile
Available in - Turquoise Oasis, Summer Delights, Citrus Spice, Morning Rose Dew and Cosy by the Fire",,https://images-na.ssl-images-amazon.com/images/I/71as6j1IOoL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708424),"Air wick Air Freshener Spray - Scents of India Aerosol, Aromas of Kashmir, 245 ml",Airwick,Reckitt Benckiser,6,Household items,120,15,10,150,135,20,18,245mL,Y,"We know that you put your heart and soul into making your home beautiful. You connect deeply with the sights and sounds that surround you everyday, which you have gathered as a child or on your travel across India. The new Airwick Scents of India air fresheners are inspired by the beautiful fragrances one can find in India that is guaranteed to add to the beauty of your home by elevating and instantly freshening the air.",,https://www.bigbasket.com/media/uploads/p/xxl/40121241_2-air-wick-air-freshener-spray-scents-of-india-aerosol-aromas-of-kashmir.jpg
ObjectId(5ffb514e80ef0812f2708425),"Air wick Air Freshener Spray - Scents of India Aerosol, Madurai Incense, 245 ml",Airwick,Reckitt Benckiser,6,Household items,120,15,10,150,135,20,18,245mL,Y,"We know that you put your heart and soul into making your home beautiful. You connect deeply with the sights and sounds that surround you everyday, which you have gathered as a child or on your travel across India. The new Airwick Scents of India air fresheners are inspired by the beautiful fragrances one can find in India that is guaranteed to add to the beauty of your home by elevating and instantly freshening the air.",,https://www.bigbasket.com/media/uploads/p/xxl/40121240_2-air-wick-air-freshener-spray-scents-of-india-aerosol-madurai-incense.jpg
ObjectId(5ffb514e80ef0812f2708426),Vanish oxi Action Stain Remover Powder - 200 g,Vanish,Reckitt Benckiser,6,Household items,79,10,10.1010101,99,89,20,18,200g,Y,"Only detergents are not enough for removing tough stains and most of the times the stain remains on the clothes even after a wash with detergent. Get enhanced cleaning first time, every time with Vanish- Expert Stain Removal Laundry Additive. With its advance oxygen power, Vanish removes even the toughest dried-on stains, ensuring a stain-free laundry. The powder is absolutely safe to be used on both coloured and white clothes. Vanish is an expert laundry additive and spot cleaner that specializes in removal of tough stains in only 1 wash with its active oxygen formula. It also whitens your whites and brightens your coloured garments with its active brighteners to give you dry clean like results for your everyday clothes. Safety info: Important: Ensure that you follow the usage instructions on the package of Vanish. Do not use on leather, silk or wool. Do not use on surfaces that are finished or coated – for instance woods, metals etc.",,https://images-na.ssl-images-amazon.com/images/I/61W6IBOG1jL._SL1000_.jpg
